movieId,imdbId,tmdbId
25898,36506,41391
25900,36733,28436
25904,37075,21451
25911,37469,17136
25916,38160,18771
25923,38574,14320
25927,38991,20246
25929,39661,19169
25930,39677,43461
25937,40308,29380
25938,40369,37347
25940,40525,3766
25941,40536,946
25943,40636,20482
25945,40872,44190
25947,40919,33115
25952,41587,45578
25954,41719,4558
25961,42531,17409
25962,42646,43388
25963,42804,800
25971,44486,43358
25993,47203,13457
25995,47444,31372
25996,47522,3111
25999,47677,28696
26002,48393,44026
26003,48434,803
26005,48579,31374
26007,48752,36439
26010,49055,28100
26012,49710,31378
26025,51003,18776
26043,52365,42661
26051,53131,27029
26052,53168,690
26055,53390,46918
26064,54460,31589
26078,55728,17185
26082,56058,14537
26084,56262,13671
26085,56264,11085
26090,56512,24188
26094,56736,21135
26101,57298,15263
26109,57591,25253
26111,57877,15421
26116,58213,10299
26117,58262,24229
26122,58430,3763
26123,58529,17696
26124,58530,7348
26125,58606,28504
26128,58743,23574
26131,58946,17295
26133,59026,13187
26139,59309,37921
26148,59825,3482
26150,60107,895
26151,60138,20108
26152,60153,2661
26158,60802,789
26163,61589,135
26171,62136,10227
26172,62138,26039
26176,62374,41212
26178,62407,5767
26183,62687,9929
26184,62759,20873
26198,63829,27983
26199,64002,5638
26203,64177,14801
26208,64612,48831
26222,65649,33205
26225,65772,2860
26231,66214,26606
26236,66565,20848
26237,66601,2998
26240,66819,31906
26241,66993,31767
26242,67023,839
26246,67277,16328
26252,67482,36850
26258,67866,13041
26269,68815,41471
26282,69747,760
26283,69865,27331
26285,69945,1410
26294,70215,9474
26302,70643,31587
26303,70698,22307
26306,70791,28498
26313,71269,32044
26318,71487,5558
26322,71571,16246
26326,71615,8327
26340,72901,9385
26342,72973,1835
26349,73453,32042
26350,73580,9652
26359,74084,3870
26371,74906,42252
26375,75223,11558
26386,76141,12535
26391,76451,12637
26393,76740,38985
26395,77147,16378
26398,77294,11935
26400,77598,24998
26422,79261,10654
26425,79336,19827
26462,85210,13633
26464,85255,6341
26467,85404,7012
26471,85474,15251
26472,85482,17435
26476,85933,11948
26485,86216,232
26488,86356,12633
26491,86450,22998
26492,86491,15301
26504,87065,48677
26513,87451,10179
26523,88117,27414
26524,88275,33138
26527,88461,8221
26539,89006,12615
26540,89013,14029
26547,89374,9056
26550,89603,27064
26554,89869,10176
26555,90056,9080
26562,90319,16082
26564,90557,14670
26578,91670,24657
26585,92263,11471
26587,92337,
26599,93412,4043
26603,93777,8852
26606,93978,30421
26629,95444,16296
26630,95655,13192
26662,97814,16859
26663,97904,38695
26680,99329,9768
26686,99654,10485
26688,99739,9569
26694,99902,41821
26696,100029,9399
26699,100234,30017
26700,100280,11131
26702,100469,21168
26704,100685,1662
26712,101254,20562
26713,101258,18311
26729,102015,4539
26736,102293,17467
26745,102609,6463
26750,102744,9588
26760,103262,23438
26770,104107,19143
26776,104652,11621
26796,105682,48150
26819,106950,12088
26840,108188,7500
26865,110200,17809
26870,110442,11067
26903,113824,37797
26925,115819,13063
26939,116752,8214
26940,116835,30330
26947,117407,2061
26974,119237,18415
27005,120714,19846
27006,120801,50008
27020,123865,14533
27022,124901,9812
27032,127357,8697
27033,127392,22140
27073,145547,13428
27109,158714,2487
27134,164961,9597
27156,169858,18491
27163,172684,11854
27186,181627,21348
27193,183869,2332
27266,212712,844
27317,235198,11075
27329,239894,17208
27338,242527,467
27351,244870,11366
27362,248126,10757
27366,249241,23160
27368,250223,2899
27369,250440,44756
27373,250934,20536
27376,251447,3577
27397,260991,2440
27402,264508,10836
27408,265651,10955
27416,269389,10978
27423,271383,40096
27434,273517,11056
27441,275230,919
27456,280105,45538
27473,283877,10726
27478,284837,9298
27482,285492,437
27491,286751,27324
27518,292490,14752
27523,293715,11178
27563,304262,16184
27584,308152,11427
27592,310775,4689
27604,312843,12720
27608,314063,5552
27618,318081,10077
27647,324264,26491
27648,325123,15271
27660,328832,55931
27664,330099,12703
27674,331811,9282
27685,334965,12540
27689,337103,60672
27700,338309,11197
27706,339291,11774
27721,344510,2841
27722,345549,11606
27727,347048,363
27728,347246,12140
27729,347304,4254
27731,347618,15370
27738,351167,15990
27741,351817,12496
27746,353489,10361
27751,355987,36763
27772,364385,11838
27773,364569,670
27784,366292,9694
27788,366627,9667
27790,366777,13373
27792,366996,37209
27793,367093,10304
27797,367859,40823
27800,368667,11049
27801,368909,9316
27802,369060,11647
27803,369702,1913
27808,371246,2539
27815,372824,5528
27816,373283,10105
27820,373861,1114
27821,373926,179
27822,374102,83
27830,375104,24747
27831,375912,4836
27833,376890,18711
27834,376968,11190
27837,377062,11866
27838,377091,12281
27839,377109,10320
27843,378284,12086
27846,379225,11420
27850,379593,3396
27857,382330,464
27865,384819,5889
27866,385017,1126
27869,386064,11658
27871,386792,20544
27873,387412,11401
27876,388395,9483
27878,388789,1392
27879,388888,1843
27882,389326,291
27899,399877,8357
27904,405296,3509
27905,405821,11662
27912,418038,13372
27922,500140,23319
30701,59012,986
30707,405159,70
30712,44954,31713
30745,361668,12487
30749,395169,205
30793,367594,118
30803,423866,1280
30810,362270,421
30812,338751,2567
30816,293508,9833
30818,363473,6478
30820,361127,9692
30822,385267,1901
30825,290002,693
30846,364961,842
30848,369672,9953
30850,379889,11162
30883,396592,15045
30892,390123,1853
30894,375210,11804
30898,365885,11354
30970,95274,46021
31026,98090,69234
31035,86429,21259
31086,70246,34326
31101,326208,18927
31107,74901,59143
31114,373024,25350
31116,34167,16442
31123,310203,7229
31148,330243,20719
31150,76929,16220
31162,352520,10609
31184,401233,11633
31193,76363,13716
31221,357277,9947
31223,376105,6439
31225,393162,7214
31251,87452,24749
31255,63121,17657
31270,73705,27429
31309,54248,8422
31347,32338,34778
31349,34881,25970
31364,353969,11423
31374,47094,16410
31410,363163,613
31420,398712,8978
31422,368578,11637
31424,369226,12142
31427,382077,11096
31431,357507,8968
31433,372532,6961
31435,417791,31165
31437,408664,2517
31445,362590,11413
31485,60862,22383
31502,79844,11343
31522,79095,661
31528,31088,36851
31545,54407,29259
31547,104706,53200
31553,106761,2436
31555,95560,20196
31590,46451,27430
31617,54847,16638
31658,347149,4935
31660,348121,8953
31685,386588,8488
31689,418753,12228
31694,361411,57825
31696,360486,561
31698,362165,10214
31700,317132,17880
31724,284674,27202
31770,42788,19119
31785,388318,18279
31804,403358,3040
31854,21156,42641
31867,331933,13498
31878,373074,9470
31903,288330,19765
31923,72281,2926
31934,31334,10568
31950,50766,25103
31952,373981,5204
31956,354356,4974
31973,39417,8016
32009,422093,16186
32011,257516,10012
32017,395699,10022
32019,377471,4551
32022,424129,30856
32025,352994,26
32029,340163,2026
32031,358082,9928
32078,107027,6593
32116,87835,38148
32160,25919,31835
32179,51378,1093
32203,68315,18047
32213,377713,438
32289,396652,13374
32291,378947,9688
32296,385307,10040
32298,372237,11638
32300,367631,540
32302,430289,77120
32314,374639,48463
32316,43972,45218
32352,112389,185441
32369,42832,32078
32371,40202,26038
32387,60277,19884
32452,206013,16198
32460,119472,158
32469,48801,5996
32525,46022,27030
32562,382734,21131
32582,424565,17592
32584,357110,17113
32587,401792,187
32589,388500,14177
32591,374583,11399
32596,318649,7364
32598,332047,11431
32627,88001,16551
32649,76085,42229
32657,93488,49565
32721,58947,13524
32728,74806,19971
32743,235712,9674
32770,386342,3875
32825,88083,19673
32840,84868,32085
32853,66904,42611
32892,56111,31442
32898,417,775
32914,319970,7342
33004,371724,7453
33019,405743,6183
33036,72926,20187
33072,72962,43003
33085,384806,10065
33124,384369,9393
33138,362004,13073
33145,391304,8976
33154,413845,13020
33158,329774,11679
33162,320661,1495
33164,397065,10066
33166,375679,1640
33171,370986,11171
33288,64541,13384
33312,19777,20625
33421,342272,10913
33437,342258,10027
33454,104782,11139
33463,99472,10837
33493,121766,1895
33495,384642,9981
33499,369735,4379
33539,365109,11019
33564,55913,20271
33585,411705,27
33587,37415,16373
33603,393775,19398
33615,351283,953
33639,438205,14358
33644,449086,12700
33646,398165,9291
33649,384504,19316
33660,352248,921
33669,403508,9779
33672,355702,9787
33677,436727,23825
33679,356910,787
33681,424774,14199
33683,338095,10226
33722,377084,9528
33725,388139,12109
33779,184424,13589
33794,372784,272
33815,380623,15648
33817,382189,9709
33826,384488,25248
33830,400497,11451
33834,418819,11683
33836,374536,9722
33838,436724,2287
33880,415978,1382
33893,395125,9534
33896,420251,33908
33903,408777,276
34002,30696,15938
34018,31060,22553
34048,407304,74
34072,428803,1667
34143,382628,9009
34148,411270,1553
34150,120667,9738
34153,436613,14278
34155,299478,55650
34162,396269,9522
34164,361693,14922
34177,73113,17599
34198,409184,1826
34271,410097,10476
34319,399201,1635
34321,408524,13341
34323,395584,1696
34326,403217,1665
34332,405325,11459
34334,382992,10048
34336,417001,11648
34338,436078,15258
34359,60453,42719
34405,379786,16320
34435,73707,12259
34437,412019,308
34482,43362,39946
34520,377818,6519
34523,406650,13919
34528,418773,1444
34530,367652,11453
34532,397101,9913
34534,430105,8292
34536,326905,13922
34540,381505,14166
34542,427312,501
34552,443518,28201
35347,47834,11848
35836,405422,6957
35957,421239,11460
36086,112870,19404
36276,387898,445
36289,133385,9564
36363,91341,20874
36397,361089,14175
36401,355295,4442
36477,401244,13169
36509,402901,9042
36517,387131,1985
36519,388482,9335
36525,425123,9007
36527,377107,9777
36529,399295,1830
36531,428251,7182
36533,384286,10092
36535,404030,340
36537,318761,1546
36850,95403,10753
37240,436971,14286
37380,419706,8814
37382,421054,9923
37384,348333,7553
37386,402022,8202
37475,350261,1947
37477,399327,9074
37495,430651,16133
37720,404032,8643
37727,408790,9315
37729,121164,3933
37731,385002,8923
37733,399146,59
37736,380599,257
37739,388980,15487
37741,379725,398
37830,385700,647
37853,378109,11968
37855,406158,27176
37857,366780,14517
37955,375233,33623
38038,312004,533
38061,373469,5236
38095,456912,11344
38159,95467,31056
38188,454792,14788
38198,424024,10700
38294,402057,5471
38304,367555,19082
38320,66516,46315
38388,380389,9763
38538,378793,15058
38600,417658,10475
38701,377800,3527
38798,388125,11931
38886,367089,10707
38992,417217,9910
39183,388795,142
39231,368709,9621
39234,395972,9701
39292,433383,3291
39307,418647,12920
39381,421238,16608
39398,389828,24408
39400,432291,791
39414,338427,2610
39419,373450,9729
39427,371257,8066
39435,386140,1656
39444,384680,6963
39446,432348,215
39449,387514,2313
39659,63678,5335
39768,322420,20128
39869,342735,1951
39886,420015,16022
40148,365686,10851
40278,418763,25
40339,371606,9982
40412,419677,12877
40414,424205,11661
40491,98532,7974
40581,433400,10033
40583,365737,231
40614,398017,8999
40617,381966,8555
40629,414387,4348
40723,416315,9885
40732,435625,9392
40815,330373,674
40819,358273,69
40826,294870,1833
40851,406375,6795
40870,401085,11421
40946,422528,16156
40952,387059,24618
40955,411195,1420
40959,400525,9005
40962,443295,13499
40966,375920,7548
40988,45883,6529
41136,77474,2153
41285,416320,116
41425,384929,41189
41527,445620,67
41566,363771,411
41569,360717,254
41571,397535,1904
41573,356680,9043
41585,39536,21454
41617,285175,14695
41627,61847,27031
41716,365485,9515
41724,473107,29595
41863,419294,8053
41941,420509,13653
41997,408306,612
42002,395251,9899
42004,407265,546
42007,398375,2800
42009,452598,9641
42011,369441,7552
42013,267891,9927
42015,402894,9681
42018,413015,10773
42094,70040,4495
42163,79807,22975
42197,444653,9687
42217,41154,20530
42418,402399,11400
42518,37595,13669
42632,451094,4550
42718,414852,10045
42721,383222,168705
42723,450278,1690
42725,456554,9900
42728,375154,9044
42730,385726,9918
42732,408985,17379
42734,443536,10982
42738,401855,834
42900,60268,4772
42946,85127,21519
42958,412922,16553
43333,240200,7509
43376,426578,2117
43396,412080,9912
43419,416496,1969
43460,423409,8435
43497,68205,12116
43556,417433,13275
43558,421729,11565
43560,396752,11283
43635,56891,25167
43652,451021,16452
43679,414982,9286
43684,437777,15363
43708,425598,292
43744,421994,1544
43832,478988,20981
43836,383216,12096
43838,92115,33061
43869,381971,9975
43871,408345,9754
43897,435776,23965
43899,420260,29269
43904,455857,10053
43912,349467,9959
43914,380817,14256
43917,397313,9036
43919,466342,10073
43921,404390,7304
43923,455612,16781
43928,370032,9920
43930,397078,10025
43932,454919,9682
43936,450232,2207
44004,427229,6877
44022,438097,950
44100,42367,43386
44115,475723,10116
44168,44953,20442
44187,477072,15590
44189,384814,1967
44191,434409,752
44193,454945,9655
44195,427944,9388
44197,419749,9950
44199,454848,388
44204,468565,868
44225,429591,14191
44397,454841,9792
44399,393735,10067
44555,405094,582
44587,13427,669
44613,446046,12763
44633,436231,13222
44657,61996,1561
44665,425210,186
44694,441909,219
44709,437800,13751
44729,462395,15639
44731,441796,10069
44759,430912,3093
44761,393109,9270
44788,493459,16070
44828,439815,9035
44840,437863,9957
44849,386741,9389
44864,436331,8998
44889,404364,20521
44929,424880,4441
44937,456396,11490
44943,312318,11304
44972,362120,4257
44974,424136,2652
45000,61473,1629
45003,440803,17111
45028,420087,9526
45062,443632,5820
45074,405469,9904
45081,384537,588
45106,465142,9310
45175,434124,16367
45183,427954,8982
45186,317919,956
45208,449089,9530
45210,475276,9829
45221,430634,10115
45335,24028,28432
45361,429573,10008
45382,398027,7870
45431,327084,7518
45440,364955,9786
45442,409182,503
45447,382625,591
45499,376994,36668
45501,452594,9767
45503,438315,13689
45517,317219,920
45525,343996,9700
45635,404802,15402
45662,466909,806
45666,457510,9353
45668,410297,2044
45672,389860,9339
45720,458352,350
45722,383574,58
45726,463034,1819
45728,424345,2295
45730,452637,9697
45732,465624,4474
45880,422720,1887
45928,489037,13508
45950,497116,1781
46062,475293,10947
46322,446059,7549
46335,463985,9615
46337,455499,9513
46347,478209,20604
46530,348150,1452
46559,468094,7872
46574,422861,14474
46578,449059,773
46604,85384,36576
46664,40338,21631
46723,449467,1164
46770,432637,32740
46772,369994,13141
46803,32155,43838
46850,492506,35199
46855,64040,15383
46865,430304,9072
46919,399862,14120
46948,385880,9297
46965,417148,326
46967,457513,512
46970,415306,9718
46972,477347,1593
46974,469641,1852
46976,420223,1262
47044,430357,82
47099,454921,1402
47122,455967,9293
47124,429589,9906
47200,479884,1948
47202,430576,148
47254,402910,5289
47261,448075,9782
47264,414853,9907
47274,67778,42501
47306,36695,15696
47382,462590,9762
47384,383060,14113
47394,479647,15049
47404,452039,21712
47423,468489,7859
47446,428856,16998
47465,410764,11559
47491,418455,1023
47503,472582,2168
47516,433412,10118
47518,384793,9788
47610,443543,1491
47629,436697,1165
47640,486551,9988
47644,445990,11652
47721,48980,15265
47723,29747,25599
47725,473753,11227
47778,451176,64499
47793,436689,24055
47810,450345,9708
47894,460989,1116
47937,464196,5072
47950,427969,1249
47952,475944,9954
47970,434139,7511
47978,423169,13075
47997,387808,7512
47999,486358,1776
48032,419198,10846
48043,414993,1381
48045,109440,15097
48061,69289,15242
48082,354899,300
48142,387877,9676
48161,421206,9766
48165,98327,32761
48262,799954,1666
48304,472043,1579
48319,454824,9664
48322,493430,12094
48326,405676,1717
48342,435623,15624
48385,443453,496
48394,457430,1417
48412,406816,4643
48414,400717,7484
48416,462519,9842
48516,407887,1422
48518,420294,10781
48520,424993,9794
48522,457495,9978
48543,337573,8332
48560,439289,7510
48591,433386,1975
48593,483726,9895
48596,419946,8975
48678,426459,10070
48696,404203,1440
48698,814075,13364
48711,805526,18925
48738,455590,1523
48741,478049,14201
48744,367027,1378
48774,206634,9693
48780,482571,1124
48783,418689,3683
48825,417397,14097
48856,473488,8194
48872,475169,6077
48877,489270,214
48879,437232,1123
48883,853096,21173
48982,424095,11619
48997,396171,1427
49013,452681,13767
49060,108432,21057
49130,401445,9726
49132,811136,2152
49220,470765,14799
49272,381061,36557
49274,366548,9836
49276,454987,9809
49278,453467,7551
49280,308055,10741
49282,790604,9969
49284,499603,2357
49286,457939,1581
49312,448124,313
49314,433387,7873
49347,460792,8324
49389,439,5698
49396,365830,2179
49422,464913,15152
49524,762121,2447
49526,480271,10032
49528,454970,9796
49530,450259,1372
49642,488658,18147
49647,413895,9986
49649,449010,2486
49651,479143,1246
49666,422295,18615
49772,446755,14202
49793,758794,11170
49815,381348,12924
49822,343737,1247
49824,443489,1125
49856,487503,8436
49910,463998,1646
49917,783612,58923
49932,460829,1730
49957,464049,8618
49961,465551,1259
50003,398913,9053
50005,473444,1494
50011,808185,13318
50064,452624,182
50066,428038,31048
50068,498380,1251
50147,454082,9656
50153,462229,14396
50158,775539,1931
50160,482546,13967
50162,344854,9992
50229,62873,2433
50259,468526,26518
50274,489327,13771
50442,426883,7457
50445,455960,8398
50447,783238,13551
50514,457655,3549
50594,60959,46919
50601,398808,1265
50641,76162,25623
50658,473434,13365
50685,473308,10758
50703,846789,26594
50740,58578,51863
50742,66356,50754
50792,395495,13668
50794,475394,7516
50796,397044,10075
50798,799949,9760
50800,425430,9966
50802,490084,1257
50804,367959,1248
50806,477051,9757
50842,469754,5206
50851,380268,14761
50872,382932,2062
50912,401711,2266
50923,469263,5172
50954,482527,37725
51037,450340,9828
51044,61937,34038
51063,425601,9958
51077,259324,1250
51080,401997,4169
51084,758766,11172
51086,481369,3594
51088,499554,10090
51091,462200,7874
51094,375785,14845
51127,449121,22485
51167,476735,13393
51174,432402,12271
51187,435680,13185
51255,425112,4638
51277,78243,11841
51312,398883,24653
51357,112681,12554
51372,173714,26598
51412,435705,1738
51418,443456,1253
51471,454776,15163
51540,443706,1949
51573,36154,27040
51575,486946,11199
51660,482629,14624
51662,416449,1271
51678,45943,18019
51694,477095,14055
51698,768212,2267
51705,482088,6691
51709,468492,1255
51834,416508,2977
51847,458367,15664
51884,433416,16727
51925,477071,9963
51927,455760,14001
51931,490204,2355
51935,822854,7485
51937,800069,9793
51939,453556,1273
52042,389557,9075
52227,428446,18437
52241,427470,8270
52245,445934,9955
52281,462322,285923
52283,444682,1683
52287,396555,1267
52319,76584,22311
52321,479537,13249
52328,448134,1272
52375,462338,9903
52435,60345,13377
52448,455957,11515
52456,457433,7183
52458,486822,8271
52460,446013,1534
52462,455326,13158
52495,78326,23397
52528,66491,35838
52579,450188,1407
52604,488120,6145
52606,488085,9843
52644,452702,10294
52666,103793,1987
52668,419843,13067
52694,453451,1268
52712,435670,9785
52717,443473,14636
52722,413300,559
52767,75610,20553
52806,495596,37933
52838,756729,13574
52867,458364,13171
52885,851578,4977
52929,471030,11705
52950,409904,2269
52952,480025,11798
52967,491747,1919
52973,478311,4964
52975,427327,2976
53000,463854,1562
53002,791304,13159
53004,800003,14547
53024,762111,36676
53121,413267,810
53123,907657,5723
53125,449088,285
53127,470705,12526
53129,780571,3432
53138,455596,14208
53140,412915,14207
53161,497137,5488
53189,494222,8748
53207,411061,3489
53318,460740,12225
53322,496806,298
53435,498353,1691
53447,842929,1990
53453,79946,22049
53460,423294,9408
53464,486576,1979
53466,479500,14043
53468,457572,10288
53519,1028528,1991
53550,462504,9952
53769,989000,13120
53827,75296,27138
53859,473360,9815
53883,430484,49870
53887,70464,42464
53894,386032,2359
53921,829459,1988
53953,450385,3021
53956,795368,2196
53972,337978,1571
53974,762114,2959
53988,765447,6022
53993,413099,2698
53996,418279,1858
54001,373889,675
54004,762107,3563
54075,837106,13491
54190,445922,4688
54256,787475,10074
54259,486655,2270
54272,462538,35
54274,897361,5857
54276,481141,3638
54278,467110,6589
54281,423977,8669
54286,440963,2503
54290,804452,14123
54331,796375,8141
54372,362225,10795
54503,829482,8363
54513,796368,6535
54648,293564,5174
54686,462396,9703
54732,424823,9750
54734,815244,10760
54736,431197,4349
54745,477078,13068
54768,462244,14144
54771,427392,4858
54775,499556,10431
54780,489237,12435
54785,373883,2082
54787,804461,11835
54796,841044,1845
54881,923752,13958
54908,804540,2335
54910,437857,10961
54934,784972,10071
54962,810988,12994
54995,1077258,1992
54997,381849,5176
54999,465602,4141
55020,811106,13173
55052,783233,4347
55069,1032846,2009
55071,912593,12901
55080,476964,4413
55094,478134,6973
55098,405508,7913
55110,465436,4629
55116,455782,5353
55118,765443,2252
55167,831888,13754
55176,925248,14284
55205,480269,8414
55209,473188,10425
55232,432021,7737
55241,419984,13257
55245,452625,10030
55247,758758,5915
55250,492956,13680
55253,808357,4588
55255,800027,14313
55257,486640,2728
55259,484562,2274
55261,408839,9038
55267,480242,7211
55269,838221,4538
55272,498399,2001
55274,414055,4517
55276,465538,4566
55278,857265,4520
55280,805564,6615
55282,389722,4513
55284,804522,5125
55286,469623,3877
55288,831884,8954
55290,452623,4771
55363,443680,4512
55442,808417,2011
55444,421082,5708
55451,866437,5951
55517,391229,13066
55553,779982,3603
55555,880502,2014
55577,890870,663
55620,912583,15651
55652,79871,25476
55687,912592,14279
55721,861739,7347
55729,388182,5718
55732,415965,5126
55765,765429,4982
55768,389790,5559
55805,292963,7972
55814,401383,2013
55820,477348,6977
55830,799934,4953
55844,496328,10520
55851,790706,26336
55872,426931,5123
55901,445336,5817
55908,756683,13363
55926,63060,32726
55946,891527,4515
55955,486583,5375
55995,442933,2310
55999,457419,2284
56001,484740,6639
56003,405336,4723
56079,780608,13168
56095,995829,11148
56145,884328,5876
56152,461770,4523
56156,465494,1620
56165,804516,13474
56167,1024943,8079
56169,211933,13483
56171,385752,2268
56174,480249,6479
56176,952640,6477
56274,757361,13998
56286,368794,3902
56333,775529,8272
56339,464141,6537
56367,467406,7326
56370,438859,1874
56389,765120,1989
56563,847817,13348
56587,825232,7350
56607,419887,7979
56633,489664,13250
56671,479289,9867
56715,477139,13198
56744,759612,36328
56757,408236,13885
56775,465234,6637
56782,469494,7345
56788,472062,6538
56801,758730,440
56805,841046,6575
56846,960790,6076
56885,427309,14047
56915,760329,54318
56941,431308,6023
56945,841032,26990
56949,988595,6557
57147,795493,4787
57183,986264,7508
57223,372873,10253
57243,1032856,5259
57274,1038988,8329
57326,460780,2312
57353,780516,13195
57368,1060277,7191
57370,951216,12085
57401,896798,13252
57421,422401,11908
57464,760311,10247
57502,385586,25078
57504,808506,14069
57520,479968,6933
57526,880578,8090
57528,462499,7555
57532,1073498,7278
57534,406759,9030
57536,489282,14220
57538,785007,13160
57640,411477,11253
57669,780536,8321
57772,70904,53094
57910,780622,13121
57951,770752,8676
57964,780486,12855
57980,945356,12167
58025,489099,8247
58047,832266,8390
58078,485851,13641
58103,443274,7461
58105,416236,8204
58107,1023481,8328
58111,449994,14073
58154,467200,12184
58156,839980,13260
58162,425413,7942
58191,854678,13362
58293,443649,7840
58295,200465,8848
58297,483607,13460
58299,451079,12222
58301,808279,8461
58303,813547,7862
58306,416044,12246
58315,811138,12177
58332,848557,13025
58347,472160,7985
58351,870090,7343
58376,1166827,13016
58418,455805,13196
58425,1094594,14793
58432,486674,8944
58490,970468,12178
58492,453548,14054
58554,988108,28205
58559,468569,155
58622,814130,14014
58627,1023111,8456
58652,940709,13688
58655,817538,8457
58743,395119,13495
58803,478087,8065
58806,858479,12890
58839,379865,4942
58876,489281,8988
58879,893382,7944
58964,856288,13312
58972,410377,10488
58975,963794,11152
58998,800039,9870
59014,426592,11918
59016,421073,1266
59018,857191,12473
59022,481536,13335
59026,875113,8827
59037,811080,7459
59040,857376,9997
59103,865556,1729
59118,1045670,10503
59126,815241,13007
59141,845046,13258
59143,1111833,14236
59220,425326,7861
59256,800240,13018
59258,871426,8780
59295,1091617,13359
59306,926129,8617
59315,371746,1726
59333,866439,10761
59336,1012804,12400
59339,475984,16135
59362,497323,14000
59369,936501,8681
59387,460791,14784
59404,790623,13243
59418,802948,13008
59421,1033643,9029
59440,482463,12586
59501,499448,2454
59519,827517,12197
59549,942384,17483
59590,1047007,21182
59594,884224,13191
59604,830558,15356
59615,367882,217
59709,488604,12245
59715,482599,10885
59721,427998,15378
59725,1000774,4564
59727,482606,10665
59729,379976,10822
59731,1151309,13636
59738,490076,9022
59784,441773,9502
59810,1000771,14050
59900,960144,10661
59908,803057,13172
59910,829098,45791
59985,460745,12912
59995,1078188,14748
60007,116118,15691
60037,949731,8645
60040,800080,1724
60069,910970,10681
60072,493464,8909
60074,448157,8960
60126,425061,11665
60128,913445,13019
60137,997088,22905
60141,964587,10748
60289,846308,8359
60291,479468,13003
60293,1082886,13990
60295,1114277,15272
60333,1093824,12172
60363,960890,13009
60382,1157705,16800
60397,795421,11631
60408,1064932,8265
60418,816545,15654
60471,479528,13022
60487,60550,13353
60514,373051,88751
60516,765476,11260
60530,869977,10818
60538,492486,14456
60609,758742,16007
60647,800241,6687
60649,482603,11802
60684,409459,13183
60753,1117385,13012
60756,838283,12133
60758,412536,12568
60760,443701,8836
60763,486259,13259
60766,1155592,14048
60832,964539,12192
60937,859163,1735
60939,1027862,10187
60941,805570,10185
60943,978759,10183
60948,914797,13996
60950,497465,5038
60992,428870,15859
61024,910936,10189
61026,425637,12289
61037,841925,2012
61071,1018785,10188
61075,974554,11671
61123,810900,13649
61132,942385,7446
61160,1185834,12180
61167,1029120,13107
61210,490181,13256
61236,1185616,8885
61240,1139797,13310
61246,1104733,12621
61248,452608,10483
61250,852713,12620
61255,1031969,10186
61257,963807,15320
61262,790686,13515
61289,906665,13637
61323,887883,4944
61348,1213644,13805
61350,364970,9381
61352,988047,13291
61361,430770,13972
61401,831887,8285
61406,472027,118309
61449,1068641,12165
61465,814022,13184
61646,452971,3865
61678,492619,13484
61692,457275,14458
61697,1034331,13389
61705,947802,13279
61729,995039,12797
61986,800308,12690
62049,48918,1984
62081,1059786,13027
62113,455538,13092
62115,425458,25126
62137,956038,14326
62155,981227,12182
62203,1029234,9539
62250,929425,8882
62265,809504,13401
62293,864761,12783
62344,1084950,14976
62374,758774,12113
62376,970411,13600
62394,467197,13051
62434,1007028,10358
62437,1175491,10523
62439,1046163,13596
62511,383028,4960
62553,416212,12837
62577,1054588,14914
62644,1063669,7735
62718,963743,12689
62733,1082868,13812
62792,482572,13150
62799,469903,14325
62834,280453,16068
62849,1032755,13809
62912,962726,11887
62999,479952,10527
63033,861689,8338
63062,824747,3580
63072,898367,20766
63082,1010048,12405
63113,830515,10764
63131,430922,15373
63179,976060,8938
63181,1183732,16061
63189,1124394,16166
63222,1130988,13672
63393,1055366,13655
63436,1132626,11917
63446,993789,8892
63479,1135985,13523
63515,851577,22358
63540,1014775,14405
63808,1068646,8841
63826,1031280,13220
63828,1016164,16509
63853,455824,6972
63859,397892,13053
63876,1013753,10139
63992,1099212,8966
64030,1129442,13387
64032,369436,12193
64034,914798,14574
64114,1129423,14438
64116,465502,14248
64197,986233,10360
64229,1042877,14299
64231,450314,13056
64249,897387,13394
64285,1118511,14447
64497,970416,10200
64499,892255,8881
64501,374569,8880
64575,918927,14359
64614,1205489,13223
64620,870111,11499
64622,976051,8055
64650,1182937,14072
64695,1121794,13980
64701,1068649,8276
64716,814314,11321
64839,1125849,12163
64957,421715,4922
64969,1068680,10201
64983,985699,2253
64993,983213,38142
64997,449040,34812
65037,953318,6936
65088,960731,10202
65126,1024715,13973
65130,959337,4148
65133,212579,194113
65142,926762,17845
65188,1152758,15584
65193,1024255,13971
65216,1034303,13813
65225,1332128,13180
65230,822832,14306
65261,876563,12429
65310,462485,17287
65359,407384,9795
65418,1152850,8942
65435,1107365,13690
65465,1046947,16409
65514,1220719,14756
65567,449487,13944
65577,420238,10199
65585,901476,10521
65596,1259014,13635
65601,1179891,14435
65631,850253,13177
65642,480669,14139
65682,834001,12437
65685,494238,2309
65802,1114740,14560
65810,472198,14410
65813,1139668,13788
65817,988849,13429
65868,963194,14353
65882,815245,14254
65899,106188,17803
65982,462465,10529
66090,1020530,13510
66097,327597,14836
66130,1183252,15003
66156,961728,14851
66171,465580,13455
66198,963178,4959
66200,1103275,10362
66203,1001508,10184
66304,785006,15189
66335,1265998,14711
66371,1069238,16804
66385,1019454,25405
66427,489235,1961
66509,1201167,20829
66511,1213019,30508
66596,1237838,38087
66639,891592,15268
66665,1176740,19255
66691,1112782,14979
